distance,distribution,trigger,dod,instance_name
31867.993639182798,C,endogenous,0.25,p85
31643.551724486733,C,endogenous,0.25,p85
32253.83088742617,C,endogenous,0.25,p85
31250.285162429976,C,endogenous,0.25,p85
31125.475462733364,C,endogenous,0.25,p85
31445.98711734021,C,endogenous,0.25,p85
29532.19506267336,C,endogenous,0.25,p85
32367.933219597882,C,endogenous,0.25,p85
31393.032288759965,C,endogenous,0.25,p85
32337.16798170346,C,endogenous,0.25,p85
32258.95330480456,C,endogenous,0.25,p85
32285.51468877328,C,endogenous,0.25,p85
32187.34685876144,C,endogenous,0.25,p85
31950.781110422406,C,endogenous,0.25,p85
28704.86220067547,C,endogenous,0.25,p85
32757.173234489772,C,endogenous,0.25,p85
28425.184919278534,C,endogenous,0.25,p85
31993.143947787037,C,endogenous,0.25,p85
30250.525860312027,C,endogenous,0.25,p85
33800.519322318265,C,endogenous,0.25,p85
34283.60015512601,C,endogenous,0.25,p85
31852.600750825248,C,endogenous,0.25,p85
33188.135034557774,C,endogenous,0.25,p85
33197.31862042868,C,endogenous,0.25,p85
30626.3916818923,C,endogenous,0.25,p85
30963.411490572173,C,endogenous,0.25,p85
31971.735596546143,C,endogenous,0.25,p85
32948.21149009822,C,endogenous,0.25,p85
32346.559076606412,C,endogenous,0.25,p85
30981.971922514647,C,endogenous,0.25,p85
30849.53678673226,C,endogenous,0.25,p85
32837.028722596464,C,endogenous,0.25,p85
30512.59511202598,C,endogenous,0.25,p85
34047.15944312461,C,endogenous,0.25,p85
31046.663876064467,C,endogenous,0.25,p85
32602.236815082666,C,endogenous,0.25,p85
33337.216906305046,C,endogenous,0.25,p85
30947.566123782603,C,endogenous,0.25,p85
32867.500123255515,C,endogenous,0.25,p85
29642.216387135693,C,endogenous,0.25,p85
31205.73524850729,C,endogenous,0.25,p85
32811.12740490851,C,endogenous,0.25,p85
30369.94167630353,C,endogenous,0.25,p85
29622.85955574385,C,endogenous,0.25,p85
31462.02301276309,C,endogenous,0.25,p85
35544.37800141625,C,endogenous,0.25,p85
29908.04503388393,C,endogenous,0.25,p85
34213.54050556922,C,endogenous,0.25,p85
32120.715993934995,C,endogenous,0.25,p85
31557.07231957447,C,endogenous,0.25,p85
29883.299353893774,C,endogenous,0.25,p85
29836.91728226209,C,endogenous,0.25,p85
30437.801096956813,C,endogenous,0.25,p85
31140.341234263105,C,endogenous,0.25,p85
29194.219384718912,C,endogenous,0.25,p85
30811.462876613856,C,endogenous,0.25,p85
31680.896258421275,C,endogenous,0.25,p85
30006.312235146346,C,endogenous,0.25,p85
31565.201253693907,C,endogenous,0.25,p85
32778.516832038724,C,endogenous,0.25,p85
31216.820900899467,C,endogenous,0.25,p85
30562.44788047956,C,endogenous,0.25,p85
32081.517945421627,C,endogenous,0.25,p85
31600.417447655498,C,endogenous,0.25,p85
32788.236237310026,C,endogenous,0.25,p85
33089.91478085655,C,endogenous,0.25,p85
33756.10860765837,C,endogenous,0.25,p85
31983.29789509686,C,endogenous,0.25,p85
30495.626637097623,C,endogenous,0.25,p85
32625.928674805247,C,endogenous,0.25,p85
31872.98882582112,C,endogenous,0.25,p85
34532.164945845485,C,endogenous,0.25,p85
31965.870844552275,C,endogenous,0.25,p85
32594.555702725396,C,endogenous,0.25,p85
32907.02447947678,C,endogenous,0.25,p85
32219.729345778534,C,endogenous,0.25,p85
33133.22906201005,C,endogenous,0.25,p85
32695.221295260995,C,endogenous,0.25,p85
31578.03498192537,C,endogenous,0.25,p85
30428.736649805138,C,endogenous,0.25,p85
30392.614159480698,C,endogenous,0.25,p85
30716.35161300853,C,endogenous,0.25,p85
31815.998402259458,C,endogenous,0.25,p85
32848.85688509003,C,endogenous,0.25,p85
33665.11149979666,C,endogenous,0.25,p85
31079.772791989693,C,endogenous,0.25,p85
32877.450245843924,C,endogenous,0.25,p85
30048.577633146208,C,endogenous,0.25,p85
22533.2990754878,C,endogenous,0.25,p86
21964.28319067272,C,endogenous,0.25,p86
26704.462812910697,C,endogenous,0.25,p86
23838.547388893006,C,endogenous,0.25,p86
23520.111584012564,C,endogenous,0.25,p86
22685.28190146374,C,endogenous,0.25,p86
22856.81888322165,C,endogenous,0.25,p86
22989.900982932642,C,endogenous,0.25,p86
25596.41825573205,C,endogenous,0.25,p86
23672.781627716427,C,endogenous,0.25,p86
22278.75174715047,C,endogenous,0.25,p86
24563.964639951893,C,endogenous,0.25,p86
24360.430950206133,C,endogenous,0.25,p86
23302.887997646743,C,endogenous,0.25,p86
26647.43570069705,C,endogenous,0.25,p86
23665.685689206824,C,endogenous,0.25,p86
22683.13332937236,C,endogenous,0.25,p86
24471.38444880756,C,endogenous,0.25,p86
24225.097006195367,C,endogenous,0.25,p86
22942.013582710675,C,endogenous,0.25,p86
21861.513466970267,C,endogenous,0.25,p86
22142.470616567887,C,endogenous,0.25,p86
24230.04463820296,C,endogenous,0.25,p86
21952.054232241346,C,endogenous,0.25,p86
23867.693541544653,C,endogenous,0.25,p86
25263.4345257752,C,endogenous,0.25,p86
24772.78999709915,C,endogenous,0.25,p86
24675.78277283655,C,endogenous,0.25,p86
23814.11836517045,C,endogenous,0.25,p86
25364.153276300967,C,endogenous,0.25,p86
23010.89019457041,C,endogenous,0.25,p86
22394.777366952418,C,endogenous,0.25,p86
23048.65178644376,C,endogenous,0.25,p86
25117.682173105448,C,endogenous,0.25,p86
22740.081238666913,C,endogenous,0.25,p86
23982.014608485562,C,endogenous,0.25,p86
23354.60063094831,C,endogenous,0.25,p86
24990.254295613657,C,endogenous,0.25,p86
25178.415159156888,C,endogenous,0.25,p86
23340.6013814384,C,endogenous,0.25,p86
24823.742423323914,C,endogenous,0.25,p86
22520.882352497894,C,endogenous,0.25,p86
21988.76513639585,C,endogenous,0.25,p86
23008.408874075863,C,endogenous,0.25,p86
22369.77952933288,C,endogenous,0.25,p86
24831.797311664686,C,endogenous,0.25,p86
22099.005193273824,C,endogenous,0.25,p86
23120.392340566723,C,endogenous,0.25,p86
24422.83866652604,C,endogenous,0.25,p86
24980.650064446163,C,endogenous,0.25,p86
22695.084185213836,C,endogenous,0.25,p86
25786.663846543048,C,endogenous,0.25,p86
23645.888700211166,C,endogenous,0.25,p86
22018.073388058565,C,endogenous,0.25,p86
23976.393901106054,C,endogenous,0.25,p86
25160.61008097117,C,endogenous,0.25,p86
24844.01949962124,C,endogenous,0.25,p86
22805.950400694022,C,endogenous,0.25,p86
24321.93269493116,C,endogenous,0.25,p86
23640.389777701566,C,endogenous,0.25,p86
23279.9425294998,C,endogenous,0.25,p86
24426.938425365155,C,endogenous,0.25,p86
22087.03396425043,C,endogenous,0.25,p86
24189.137796438154,C,endogenous,0.25,p86
22822.64210365579,C,endogenous,0.25,p86
24275.296320242203,C,endogenous,0.25,p86
24596.34868929419,C,endogenous,0.25,p86
22805.06214462149,C,endogenous,0.25,p86
22677.22247835156,C,endogenous,0.25,p86
24363.948501958268,C,endogenous,0.25,p86
27056.090632065952,C,endogenous,0.25,p86
23981.294968053808,C,endogenous,0.25,p86
23863.255428082037,C,endogenous,0.25,p86
22232.99194522144,C,endogenous,0.25,p86
24330.95043114688,C,endogenous,0.25,p86
24026.061268707042,C,endogenous,0.25,p86
25313.88372842755,C,endogenous,0.25,p86
20900.47864827354,C,endogenous,0.25,p86
25073.36818391505,C,endogenous,0.25,p86
23800.00548092617,C,endogenous,0.25,p86
23134.087857360682,C,endogenous,0.25,p86
22447.956060936278,C,endogenous,0.25,p86
24253.582852010204,C,endogenous,0.25,p86
25156.9935351726,C,endogenous,0.25,p86
23551.372357810327,C,endogenous,0.25,p86
22936.841000652446,C,endogenous,0.25,p86
24416.330322728896,C,endogenous,0.25,p86
22627.362617030638,C,endogenous,0.25,p86
23641.115433999315,C,endogenous,0.25,p86
24763.415257066357,C,endogenous,0.25,p86
24201.416391618488,C,endogenous,0.25,p86
23652.8886910532,C,endogenous,0.25,p86
24127.390542001533,C,endogenous,0.25,p86
22723.38037337077,C,endogenous,0.25,p86
22674.021751951466,C,endogenous,0.25,p86
22495.36012286041,C,endogenous,0.25,p86
22237.590118709253,C,endogenous,0.25,p86
22746.99178745165,C,endogenous,0.25,p86
22441.067413349952,C,endogenous,0.25,p86
23830.144089234054,C,endogenous,0.25,p86
23833.19713706608,C,endogenous,0.25,p86
22321.99196861104,C,endogenous,0.25,p86
24789.179380838857,C,endogenous,0.25,p86
24912.411800996488,C,endogenous,0.25,p86
22195.00504834001,C,endogenous,0.25,p86
22724.346875698746,C,endogenous,0.25,p86
24590.27014843643,C,endogenous,0.25,p86
21694.532160885214,C,endogenous,0.25,p86
23881.240883675826,C,endogenous,0.25,p86
21382.942550275973,C,endogenous,0.25,p86
26485.446006737606,C,endogenous,0.25,p86
25063.206048073833,C,endogenous,0.25,p86
25820.769605645433,C,endogenous,0.25,p86
22014.22879608268,C,endogenous,0.25,p86
21543.992830092448,C,endogenous,0.25,p86
21778.762823172838,C,endogenous,0.25,p86
21516.791750076427,C,endogenous,0.25,p86
23884.073135327217,C,endogenous,0.25,p86
23788.683368191432,C,endogenous,0.25,p86
23227.94337461928,C,endogenous,0.25,p86
33961.425421875785,C,endogenous,0.25,p87
33848.27925359549,C,endogenous,0.25,p87
32969.58391917369,C,endogenous,0.25,p87
34426.15449016448,C,endogenous,0.25,p87
33826.56863032219,C,endogenous,0.25,p87
33053.45697384279,C,endogenous,0.25,p87
34846.795829047194,C,endogenous,0.25,p87
32312.809252618463,C,endogenous,0.25,p87
33208.4843335004,C,endogenous,0.25,p87
33222.20686156879,C,endogenous,0.25,p87
34288.28610754899,C,endogenous,0.25,p87
33765.48334630499,C,endogenous,0.25,p87
33251.95847269555,C,endogenous,0.25,p87
35100.670410382016,C,endogenous,0.25,p87
32998.909179010334,C,endogenous,0.25,p87
34040.71607300333,C,endogenous,0.25,p87
32270.958634967843,C,endogenous,0.25,p87
34769.328294499435,C,endogenous,0.25,p87
31826.658256153223,C,endogenous,0.25,p87
34085.17696949323,C,endogenous,0.25,p87
30677.014033980307,C,endogenous,0.25,p87
31718.32478413457,C,endogenous,0.25,p87
32830.94696204281,C,endogenous,0.25,p87
33864.714761655305,C,endogenous,0.25,p87
31764.397407890785,C,endogenous,0.25,p87
32037.98704786532,C,endogenous,0.25,p87
31813.592894866288,C,endogenous,0.25,p87
33221.11576263856,C,endogenous,0.25,p87
32626.47509257305,C,endogenous,0.25,p87
29786.62928525116,C,endogenous,0.25,p87
30250.39657701121,C,endogenous,0.25,p87
32547.167538711914,C,endogenous,0.25,p87
36166.06831974626,C,endogenous,0.25,p87
33569.43838645105,C,endogenous,0.25,p87
34118.867324785366,C,endogenous,0.25,p87
34004.320717570525,C,endogenous,0.25,p87
32649.867552527485,C,endogenous,0.25,p87
30260.17517574397,C,endogenous,0.25,p87
32008.621843515248,C,endogenous,0.25,p87
32613.513563039327,C,endogenous,0.25,p87
33085.991935377366,C,endogenous,0.25,p87
33054.29077319371,C,endogenous,0.25,p87
33274.505846404165,C,endogenous,0.25,p87
33927.764162640335,C,endogenous,0.25,p87
33877.05203791246,C,endogenous,0.25,p87
35029.762589307626,C,endogenous,0.25,p87
33182.32249066757,C,endogenous,0.25,p87
34930.14213523642,C,endogenous,0.25,p87
34163.797725782715,C,endogenous,0.25,p87
30977.569784048344,C,endogenous,0.25,p87
33055.40002681948,C,endogenous,0.25,p87
33213.254289446435,C,endogenous,0.25,p87
31698.78828290352,C,endogenous,0.25,p87
32538.8586603114,C,endogenous,0.25,p87
33276.444608695485,C,endogenous,0.25,p87
33247.12218519839,C,endogenous,0.25,p87
32136.448322497858,C,endogenous,0.25,p87
32997.40019375256,C,endogenous,0.25,p87
31325.022115794203,C,endogenous,0.25,p87
34331.2848754006,C,endogenous,0.25,p87
32289.33623221726,C,endogenous,0.25,p87
32917.109195776764,C,endogenous,0.25,p87
31177.661962416183,C,endogenous,0.25,p87
32750.87133924198,C,endogenous,0.25,p87
31314.387361890083,C,endogenous,0.25,p87
33783.39618422657,C,endogenous,0.25,p87
31699.173864645527,C,endogenous,0.25,p87
31983.63724895345,C,endogenous,0.25,p87
32718.3055013653,C,endogenous,0.25,p87
33152.605092449514,C,endogenous,0.25,p87
32730.37440614509,C,endogenous,0.25,p87
32752.12160520464,C,endogenous,0.25,p87
34706.083842221,C,endogenous,0.25,p87
31199.234266031708,C,endogenous,0.25,p87
31189.447200907503,C,endogenous,0.25,p87
35768.09984728856,C,endogenous,0.25,p87
33806.24852829373,C,endogenous,0.25,p87
34412.04520337232,C,endogenous,0.25,p87
33882.36831025232,C,endogenous,0.25,p87
34635.511325330786,C,endogenous,0.25,p87
32335.942095584625,C,endogenous,0.25,p87
32134.231503675932,C,endogenous,0.25,p87
32015.13608264648,C,endogenous,0.25,p87
34539.431415607716,C,endogenous,0.25,p87
30922.181103446826,C,endogenous,0.25,p87
31647.807213584747,C,endogenous,0.25,p87
31200.858113088583,C,endogenous,0.25,p87
32740.900250372604,C,endogenous,0.25,p87
34046.94937654101,C,endogenous,0.25,p87
32927.430616404214,C,endogenous,0.25,p87
32727.85781686572,C,endogenous,0.25,p87
36222.672810409305,C,endogenous,0.25,p87
32790.224382242355,C,endogenous,0.25,p87
33016.12393561685,C,endogenous,0.25,p87
32372.015269619667,C,endogenous,0.25,p87
32279.45089862622,C,endogenous,0.25,p87
32802.593939267834,C,endogenous,0.25,p87
31814.791170178585,C,endogenous,0.25,p87
32530.642376548105,C,endogenous,0.25,p87
34599.196199007325,C,endogenous,0.25,p87
32813.774023883205,C,endogenous,0.25,p87
30650.42784769477,C,endogenous,0.25,p87
34522.48686257181,C,endogenous,0.25,p87
32247.501053290787,C,endogenous,0.25,p87
29984.580456575895,C,endogenous,0.25,p87
31868.9717046552,C,endogenous,0.25,p87
36336.97867515773,C,endogenous,0.25,p87
33440.84191532138,C,endogenous,0.25,p87
31249.70693851021,C,endogenous,0.25,p87
32862.64553812265,C,endogenous,0.25,p87
30474.053478365982,C,endogenous,0.25,p87
34570.77845634609,C,endogenous,0.25,p87
33140.34534506839,C,endogenous,0.25,p87
32805.801781382164,C,endogenous,0.25,p87
31106.239386482936,C,endogenous,0.25,p87
34849.77234858537,C,endogenous,0.25,p87
32156.714476299203,C,endogenous,0.25,p87
31649.30218109421,C,endogenous,0.25,p87
31992.115480869154,C,endogenous,0.25,p87
34452.217595722184,C,endogenous,0.25,p87
23039.980055319378,C,endogenous,0.25,p88
24839.57567999458,C,endogenous,0.25,p88
25323.21814411877,C,endogenous,0.25,p88
26730.070152842447,C,endogenous,0.25,p88
25619.21835936043,C,endogenous,0.25,p88
24813.020948169986,C,endogenous,0.25,p88
23234.39515076544,C,endogenous,0.25,p88
24163.519816058117,C,endogenous,0.25,p88
24369.19655044937,C,endogenous,0.25,p88
24694.971701695038,C,endogenous,0.25,p88
24539.177550608885,C,endogenous,0.25,p88
23826.917972316405,C,endogenous,0.25,p88
25050.405922237616,C,endogenous,0.25,p88
24621.37859974041,C,endogenous,0.25,p88
24037.39572090438,C,endogenous,0.25,p88
25261.393362873114,C,endogenous,0.25,p88
25253.860048553932,C,endogenous,0.25,p88
23961.6634546472,C,endogenous,0.25,p88
24269.752114909385,C,endogenous,0.25,p88
24013.57548117751,C,endogenous,0.25,p88
24758.23179824429,C,endogenous,0.25,p88
24246.177763118805,C,endogenous,0.25,p88
25649.385193498227,C,endogenous,0.25,p88
23856.754035313268,C,endogenous,0.25,p88
24155.076134947813,C,endogenous,0.25,p88
25042.334124236542,C,endogenous,0.25,p88
25712.871399774456,C,endogenous,0.25,p88
24773.51357902708,C,endogenous,0.25,p88
26533.98957670579,C,endogenous,0.25,p88
23676.8191442618,C,endogenous,0.25,p88
23811.058029623866,C,endogenous,0.25,p88
24831.628386645327,C,endogenous,0.25,p88
25163.717857498286,C,endogenous,0.25,p88
26722.062749308672,C,endogenous,0.25,p88
23596.958625191357,C,endogenous,0.25,p88
25674.521199439245,C,endogenous,0.25,p88
25483.8991168715,C,endogenous,0.25,p88
23760.3416725245,C,endogenous,0.25,p88
25136.792914670717,C,endogenous,0.25,p88
22749.27674220399,C,endogenous,0.25,p88
25710.727074125283,C,endogenous,0.25,p88
22894.7902107848,C,endogenous,0.25,p88
24817.460715815592,C,endogenous,0.25,p88
24646.043366778835,C,endogenous,0.25,p88
25785.366278425518,C,endogenous,0.25,p88
23487.435416875596,C,endogenous,0.25,p88
24018.215908161168,C,endogenous,0.25,p88
24910.860226281806,C,endogenous,0.25,p88
24909.90785745457,C,endogenous,0.25,p88
23556.687305115694,C,endogenous,0.25,p88
24134.96423088609,C,endogenous,0.25,p88
24029.243745530563,C,endogenous,0.25,p88
24938.361465596543,C,endogenous,0.25,p88
23686.131689599584,C,endogenous,0.25,p88
25644.960810787667,C,endogenous,0.25,p88
23695.06082364453,C,endogenous,0.25,p88
24492.503739454518,C,endogenous,0.25,p88
24091.94151104764,C,endogenous,0.25,p88
23251.6136703268,C,endogenous,0.25,p88
28682.02215436136,C,endogenous,0.25,p88
27150.04178059084,C,endogenous,0.25,p88
25644.381479855674,C,endogenous,0.25,p88
24126.839252871334,C,endogenous,0.25,p88
26331.030685508522,C,endogenous,0.25,p88
26119.28943424997,C,endogenous,0.25,p88
23936.351051701167,C,endogenous,0.25,p88
23990.171234368714,C,endogenous,0.25,p88
23636.78223250025,C,endogenous,0.25,p88
24097.89088598337,C,endogenous,0.25,p88
24585.186112676085,C,endogenous,0.25,p88
25194.630444723345,C,endogenous,0.25,p88
23929.886057885673,C,endogenous,0.25,p88
23821.606403346468,C,endogenous,0.25,p88
24472.64816036561,C,endogenous,0.25,p88
25378.310271545084,C,endogenous,0.25,p88
25988.25281648396,C,endogenous,0.25,p88
25051.82857985125,C,endogenous,0.25,p88
25258.964027728016,C,endogenous,0.25,p88
25328.619416912374,C,endogenous,0.25,p88
22914.175183622934,C,endogenous,0.25,p88
26661.931980212357,C,endogenous,0.25,p88
22789.330502986017,C,endogenous,0.25,p88
26165.7999845132,C,endogenous,0.25,p88
22793.087334084903,C,endogenous,0.25,p88
22497.39261316457,C,endogenous,0.25,p88
24369.220827257606,C,endogenous,0.25,p88
25369.734915547066,C,endogenous,0.25,p88
24713.14454731689,C,endogenous,0.25,p88
24565.488335702026,C,endogenous,0.25,p88
24009.162008273797,C,endogenous,0.25,p88
23982.24313432808,C,endogenous,0.25,p88
25817.52951013368,C,endogenous,0.25,p88
26021.674444481898,C,endogenous,0.25,p88
25532.802302537348,C,endogenous,0.25,p88
24098.055026529648,C,endogenous,0.25,p88
23008.469688576948,C,endogenous,0.25,p88
23523.66888681455,C,endogenous,0.25,p88
26730.46330685892,C,endogenous,0.25,p88
24830.906294389657,C,endogenous,0.25,p88
24924.87503667996,C,endogenous,0.25,p88
23974.68330103081,C,endogenous,0.25,p88
24646.535145870967,C,endogenous,0.25,p88
24542.083325924767,C,endogenous,0.25,p88
23874.753345882313,C,endogenous,0.25,p88
23409.57309237532,C,endogenous,0.25,p88
24773.652871280978,C,endogenous,0.25,p88
25942.262441336363,C,endogenous,0.25,p88
25069.93348216288,C,endogenous,0.25,p88
24842.695412359444,C,endogenous,0.25,p88
24779.73731531561,C,endogenous,0.25,p88
23494.349883074647,C,endogenous,0.25,p88
24163.543693988053,C,endogenous,0.25,p88
25660.29952619348,C,endogenous,0.25,p88
23713.382260591752,C,endogenous,0.25,p88
24844.151188370244,C,endogenous,0.25,p88
26088.178423789654,C,endogenous,0.25,p88
24006.84451475521,C,endogenous,0.25,p88
24353.55176023602,C,endogenous,0.25,p88
23742.694574432997,C,endogenous,0.25,p88
26508.336682980138,C,endogenous,0.25,p88
31324.566754756408,C,endogenous,0.25,p89
31442.36206782898,C,endogenous,0.25,p89
31418.17446690738,C,endogenous,0.25,p89
31241.055657287685,C,endogenous,0.25,p89
34509.081542941116,C,endogenous,0.25,p89
30349.28286995844,C,endogenous,0.25,p89
36710.86323121214,C,endogenous,0.25,p89
31640.771614858066,C,endogenous,0.25,p89
29651.29819413529,C,endogenous,0.25,p89
31588.545926340284,C,endogenous,0.25,p89
33583.65891030568,C,endogenous,0.25,p89
31429.63798916832,C,endogenous,0.25,p89
33199.250706449784,C,endogenous,0.25,p89
33490.491471748835,C,endogenous,0.25,p89
32905.844460373744,C,endogenous,0.25,p89
28766.696963730083,C,endogenous,0.25,p89
34240.65270147139,C,endogenous,0.25,p89
30703.649617650248,C,endogenous,0.25,p89
31722.46261115745,C,endogenous,0.25,p89
30686.375638836307,C,endogenous,0.25,p89
31781.078539107857,C,endogenous,0.25,p89
32859.62698626468,C,endogenous,0.25,p89
32987.02933781096,C,endogenous,0.25,p89
29723.951730687382,C,endogenous,0.25,p89
