,distance,num_discovered_nodes,distribution,trigger,dod,visibility,instance_name
775,3812.3220651320757,0.8670759645448111,C,exogenous,0.25,50,p95
776,2706.8164724871717,1.0369909064480831,C,exogenous,0.25,50,p96
777,1594.9755977363654,1.258138770273814,C,exogenous,0.25,50,p97
778,1458.6614550914362,1.534934008015844,C,exogenous,0.25,50,p98
779,1994.102895127396,1.317837121146292,C,exogenous,0.25,50,p99
780,1564.7767230547292,3.297397326931145,C,exogenous,0.25,5,p100
781,1667.6107848672332,2.906081231357668,C,exogenous,0.25,5,p101
782,1840.4100478326754,3.222774349811653,C,exogenous,0.25,5,p82
783,1581.0680011153818,3.2922964153117364,C,exogenous,0.25,5,p83
784,1612.514511556973,3.970338201485317,C,exogenous,0.25,5,p84
785,1813.438278041512,3.350812017477344,C,exogenous,0.25,5,p85
786,1515.023256977548,3.5986984108286753,C,exogenous,0.25,5,p86
787,1975.802876860576,3.480548187609893,C,exogenous,0.25,5,p87
788,1209.523070706085,2.846000683055993,C,exogenous,0.25,5,p88
789,2223.735337741983,3.522794917904454,C,exogenous,0.25,5,p89
790,2796.9569652025043,3.8084382206715985,C,exogenous,0.25,5,p90
791,1648.6069052941896,3.769988743491208,C,exogenous,0.25,5,p91
792,1778.213891756685,3.231920191348992,C,exogenous,0.25,5,p92
793,1726.5787742772818,3.4584265621398247,C,exogenous,0.25,5,p93
794,3020.5910000372405,3.602043848699676,C,exogenous,0.25,5,p94
795,3439.1814526691082,3.3616618372649034,C,exogenous,0.25,5,p95
796,2707.0832244372245,3.7616671910234714,C,exogenous,0.25,5,p96
797,1563.865164815364,3.3589109713068104,C,exogenous,0.25,5,p97
798,1204.9047072045391,3.128436485840552,C,exogenous,0.25,5,p98
799,1599.008255787913,3.3170048248990187,C,exogenous,0.25,5,p99
800,1703.3531864534875,1.0961800236538295,C,exogenous,0.5,100,p100
801,2312.811584086376,1.1075245569547,C,exogenous,0.5,100,p101
802,1852.6554715404486,0.500350017543741,C,exogenous,0.5,100,p82
803,1375.4046082263656,0.5489995994753463,C,exogenous,0.5,100,p83
804,1549.1053243407687,0.8967729259251025,C,exogenous,0.5,100,p84
805,1836.4908558575155,0.7480600494178365,C,exogenous,0.5,100,p85
806,1680.5878492536715,0.6734251261723372,C,exogenous,0.5,100,p86
807,1897.1177243527845,1.2635539669721176,C,exogenous,0.5,100,p87
808,1198.33563146885,0.0,C,exogenous,0.5,100,p88
809,2016.0885981389893,0.49866769274449235,C,exogenous,0.5,100,p89
810,2606.6880015569154,0.0,C,exogenous,0.5,100,p90
811,1519.0922023148012,1.095413151276175,C,exogenous,0.5,100,p91
812,1581.7831993848126,0.4986676927444928,C,exogenous,0.5,100,p92
813,1776.660012672842,0.5003500175437425,C,exogenous,0.5,100,p93
814,2592.4426423613163,0.0,C,exogenous,0.5,100,p94
815,2571.0691302159917,0.49195203701447016,C,exogenous,0.5,100,p95
816,3073.678936140508,0.0,C,exogenous,0.5,100,p96
817,1285.6542916451904,0.9102205230383591,C,exogenous,0.5,100,p97
818,1017.6644482637206,0.7271736468031835,C,exogenous,0.5,100,p98
819,1513.1664144670515,0.5168721918860565,C,exogenous,0.5,100,p99
820,2181.623226441299,5.638403731434589,C,exogenous,0.5,10,p100
821,2223.073094955274,5.5995197873335085,C,exogenous,0.5,10,p101
822,2426.1703600883206,5.477200004377709,C,exogenous,0.5,10,p82
823,2176.3263216531773,5.555368110750033,C,exogenous,0.5,10,p83
824,2382.2616177260966,5.390909455917876,C,exogenous,0.5,10,p84
825,2552.5877374565684,4.919513252777932,C,exogenous,0.5,10,p85
826,1764.843916694714,5.619369263927202,C,exogenous,0.5,10,p86
827,2708.408167136907,6.001394562489445,C,exogenous,0.5,10,p87
828,1741.033801496243,4.771061224726007,C,exogenous,0.5,10,p88
829,2977.4795196687846,5.371095741819084,C,exogenous,0.5,10,p89
830,4094.560598459106,6.594067234194358,C,exogenous,0.5,10,p90
831,2161.6441047191092,5.9497840273398825,C,exogenous,0.5,10,p91
832,2413.8606985116426,5.65447692043194,C,exogenous,0.5,10,p92
833,2183.2502010938956,5.765637608349342,C,exogenous,0.5,10,p93
834,3747.473853924358,5.035977008066092,C,exogenous,0.5,10,p94
835,4706.064834843333,5.5533067343947895,C,exogenous,0.5,10,p95
836,3928.953151080077,5.673856453843676,C,exogenous,0.5,10,p96
837,2291.9172674366264,5.188701094456979,C,exogenous,0.5,10,p97
838,1560.1173280562498,4.166156831553276,C,exogenous,0.5,10,p98
839,2138.227682966445,4.724214991182467,C,exogenous,0.5,10,p99
840,2442.1848914174784,5.796526536466058,C,exogenous,0.5,15,p100
841,2814.8085054504477,6.108175171159438,C,exogenous,0.5,15,p101
842,2461.564293681257,5.790694505596275,C,exogenous,0.5,15,p82
843,2239.3685321534326,4.889528913627451,C,exogenous,0.5,15,p83
844,2233.4009022511686,4.89708511024985,C,exogenous,0.5,15,p84
845,2321.324716883766,4.927940121139361,C,exogenous,0.5,15,p85
846,2022.1495029740915,5.911668895637903,C,exogenous,0.5,15,p86
847,2477.337298521885,4.729992508625428,C,exogenous,0.5,15,p87
848,1940.5530033421587,5.197600987225642,C,exogenous,0.5,15,p88
849,3271.2556775551266,4.632246008280702,C,exogenous,0.5,15,p89
850,3836.1828940607584,5.0272088808455795,C,exogenous,0.5,15,p90
851,2321.5126802468562,4.772638812281203,C,exogenous,0.5,15,p91
852,2673.4542680007626,5.720350423145898,C,exogenous,0.5,15,p92
853,2441.299089990022,5.501203076974859,C,exogenous,0.5,15,p93
854,3684.523284965794,5.765437199939185,C,exogenous,0.5,15,p94
855,4765.886413143216,5.541061391514967,C,exogenous,0.5,15,p95
856,3973.113837992517,5.404473455696988,C,exogenous,0.5,15,p96
857,1870.7408309102095,4.279118407071333,C,exogenous,0.5,15,p97
858,1620.5875463660968,4.999152589253928,C,exogenous,0.5,15,p98
859,2378.814158248965,5.177412697563947,C,exogenous,0.5,15,p99
860,956.3084182144635,1.8853519089889537,C,exogenous,0.5,1,p100
861,1041.3617497541827,2.0124959766475086,C,exogenous,0.5,1,p101
862,1244.60988960832,2.155947412089979,C,exogenous,0.5,1,p82
863,956.1334864257883,2.086101801996086,C,exogenous,0.5,1,p83
864,1044.8404935271788,2.1939405985896823,C,exogenous,0.5,1,p84
865,1252.713577873529,2.4611263391266314,C,exogenous,0.5,1,p85
866,917.5743983091137,2.4862507067934265,C,exogenous,0.5,1,p86
867,1396.0129044677935,2.4535459961415182,C,exogenous,0.5,1,p87
868,809.130485244256,2.0335939126779152,C,exogenous,0.5,1,p88
869,1521.1967374319333,2.3960167692533823,C,exogenous,0.5,1,p89
870,1503.1549612385477,2.2849985749218655,C,exogenous,0.5,1,p90
871,854.7290153071658,1.8982337360100334,C,exogenous,0.5,1,p91
872,1128.7953157014922,2.2957761727342056,C,exogenous,0.5,1,p92
873,1071.7475390708385,1.9070854175720515,C,exogenous,0.5,1,p93
874,1718.6715182473306,2.4397358308574613,C,exogenous,0.5,1,p94
875,2321.995117642814,2.49838883657278,C,exogenous,0.5,1,p95
876,1628.0995819719517,2.448789216623387,C,exogenous,0.5,1,p96
877,1044.277577549143,2.467945765717109,C,exogenous,0.5,1,p97
878,735.0280227406503,2.0413100643242523,C,exogenous,0.5,1,p98
879,1140.4821688322215,2.3305906249413315,C,exogenous,0.5,1,p99
880,1721.656740434375,0.0,C,exogenous,0.5,200,p100
881,1605.6783497304864,0.0,C,exogenous,0.5,200,p101
882,2451.4283160968766,0.0,C,exogenous,0.5,200,p82
883,2895.184685212734,0.0,C,exogenous,0.5,200,p83
884,1102.2306009664198,0.0,C,exogenous,0.5,200,p84
885,1586.485268295842,0.0,C,exogenous,0.5,200,p85
886,1381.6285954574264,0.0,C,exogenous,0.5,200,p86
887,1663.1638925403263,0.0,C,exogenous,0.5,200,p87
888,3245.5572738997703,0.0,C,exogenous,0.5,200,p88
889,4336.076883465142,0.0,C,exogenous,0.5,200,p89
890,2521.845460817583,0.0,C,exogenous,0.5,200,p90
891,3173.914942936516,0.0,C,exogenous,0.5,200,p91
892,1792.8035407300488,0.0,C,exogenous,0.5,200,p92
893,1344.5790092143327,0.0,C,exogenous,0.5,200,p93
894,2259.600922403031,0.0,C,exogenous,0.5,200,p94
895,7544.918541750832,0.0,C,exogenous,0.5,200,p95
896,2407.0731735239297,0.0,C,exogenous,0.5,200,p96
897,3787.8073223973906,0.0,C,exogenous,0.5,200,p97
898,2360.9827336633602,0.0,C,exogenous,0.5,200,p98
899,2087.34888843741,0.0,C,exogenous,0.5,200,p99
900,2476.4831887643995,5.083828097334655,C,exogenous,0.5,20,p100
901,2700.92839103378,6.14798252076486,C,exogenous,0.5,20,p101
902,2825.3813281682656,4.929645074467743,C,exogenous,0.5,20,p82
903,2288.241080811199,4.579701897262211,C,exogenous,0.5,20,p83
904,2307.636239329064,4.959753992272756,C,exogenous,0.5,20,p84
905,2680.1870766571615,4.585325515602311,C,exogenous,0.5,20,p85
906,2080.3642769810754,5.055878238437388,C,exogenous,0.5,20,p86
907,2838.4905147360596,4.464605590780946,C,exogenous,0.5,20,p87
908,2231.1720598828783,5.672424575102261,C,exogenous,0.5,20,p88
909,2971.6208506227517,4.4739833046899316,C,exogenous,0.5,20,p89
910,3389.6480534254943,4.020221993117991,C,exogenous,0.5,20,p90
911,2108.065568952677,5.116677843763741,C,exogenous,0.5,20,p91
912,2348.105040610018,3.778301235223263,C,exogenous,0.5,20,p92
913,2392.1176419163444,4.9217973989036095,C,exogenous,0.5,20,p93
914,4013.514962278972,4.873152885721835,C,exogenous,0.5,20,p94
915,4520.367363925092,4.800319492168283,C,exogenous,0.5,20,p95
916,3808.090639021234,4.4649584927227135,C,exogenous,0.5,20,p96
917,2065.4244569811635,4.617103752226449,C,exogenous,0.5,20,p97
918,1691.1274954073351,4.327328310646565,C,exogenous,0.5,20,p98
919,2066.176325366045,4.19375786640297,C,exogenous,0.5,20,p99
920,2332.4459089524617,4.736169604333063,C,exogenous,0.5,30,p100
921,2716.8136961103082,4.982820626970254,C,exogenous,0.5,30,p101
922,2434.4422090459616,3.4737511106455914,C,exogenous,0.5,30,p82
923,2238.287856814383,3.9398488503476154,C,exogenous,0.5,30,p83
924,2109.9615366212133,3.5384641147419487,C,exogenous,0.5,30,p84
925,2519.7089240002483,4.368719982525118,C,exogenous,0.5,30,p85
926,1760.8305629405145,3.5866231396981836,C,exogenous,0.5,30,p86
927,2478.4637391150045,3.8468492691707956,C,exogenous,0.5,30,p87
928,1705.3171053923493,4.204306182497946,C,exogenous,0.5,30,p88
929,2986.0233498361135,3.1050243913032687,C,exogenous,0.5,30,p89
930,3620.636128521309,2.9548303519768417,C,exogenous,0.5,30,p90
931,2444.584428278615,4.2047059137029175,C,exogenous,0.5,30,p91
932,2264.5754892794876,3.860804621439676,C,exogenous,0.5,30,p92
933,2279.7167848085655,3.9835445837821832,C,exogenous,0.5,30,p93
934,3888.3510873418577,3.7026752384686157,C,exogenous,0.5,30,p94
935,4155.158199780503,3.356908925635905,C,exogenous,0.5,30,p95
936,3654.6246327544286,3.7407589217863775,C,exogenous,0.5,30,p96
937,1928.320116653118,2.838202275536886,C,exogenous,0.5,30,p97
938,1445.2087560323464,3.6814319464673764,C,exogenous,0.5,30,p98
939,1840.4485344704638,2.9828642261418215,C,exogenous,0.5,30,p99
940,2468.6606834953927,3.8692839832994133,C,exogenous,0.5,40,p100
941,2464.672552069687,3.9646547636531975,C,exogenous,0.5,40,p101
942,2423.955896767763,3.1129529695252676,C,exogenous,0.5,40,p82
943,2154.4953466281117,3.159441854051384,C,exogenous,0.5,40,p83
944,2187.091440835205,2.9358691610990473,C,exogenous,0.5,40,p84
945,2762.74573582445,3.3616722529322294,C,exogenous,0.5,40,p85
946,1780.441713801761,2.786522184076945,C,exogenous,0.5,40,p86
947,2642.5800169226336,3.0998328318530617,C,exogenous,0.5,40,p87
948,1766.4503162710798,2.767103674439763,C,exogenous,0.5,40,p88
949,2425.166720995955,2.2889333075200127,C,exogenous,0.5,40,p89
950,3230.4972782187665,2.3168938687129237,C,exogenous,0.5,40,p90
951,2195.458940431792,3.066216018526568,C,exogenous,0.5,40,p91
952,2542.7277525144027,3.200971491187473,C,exogenous,0.5,40,p92
953,2314.313821022787,3.1593421114261764,C,exogenous,0.5,40,p93
954,3744.3402800330296,2.6644116866307175,C,exogenous,0.5,40,p94
955,3627.256394995226,2.1262004353579935,C,exogenous,0.5,40,p95
956,3479.128760908567,2.549660822172874,C,exogenous,0.5,40,p96
957,1694.4083481405082,2.450118616004747,C,exogenous,0.5,40,p97
958,1372.4370613241354,3.2139402241961337,C,exogenous,0.5,40,p98
959,1759.891693528388,2.193701194322506,C,exogenous,0.5,40,p99
960,1888.984654854113,2.1665750896397795,C,exogenous,0.5,50,p100
961,2633.3632369030042,3.8435711539772837,C,exogenous,0.5,50,p101
962,2269.0660515367204,2.6033268954108957,C,exogenous,0.5,50,p82
963,1696.2976905406842,2.2696234216694373,C,exogenous,0.5,50,p83
964,2229.3638578753166,2.5137715924577573,C,exogenous,0.5,50,p84
965,2056.0433980625776,2.4959210421685025,C,exogenous,0.5,50,p85
966,1715.6091182787382,1.6815858861315947,C,exogenous,0.5,50,p86
967,2618.4438337794304,2.029043323027551,C,exogenous,0.5,50,p87
968,1755.1356336589622,1.8378985685993083,C,exogenous,0.5,50,p88
969,2351.633909857057,1.9073607970397255,C,exogenous,0.5,50,p89
970,2783.3022744063323,1.5171983246439902,C,exogenous,0.5,50,p90
971,1749.7638717951127,2.9676004887896266,C,exogenous,0.5,50,p91
972,2238.806937098677,2.761023234186898,C,exogenous,0.5,50,p92
973,1741.2136374715817,2.2868366467108006,C,exogenous,0.5,50,p93
974,3480.9789656431317,2.2289161551953343,C,exogenous,0.5,50,p94
975,3340.8503375935475,1.2734907583035693,C,exogenous,0.5,50,p95
976,3130.3988616251927,2.5599807422244836,C,exogenous,0.5,50,p96
977,1464.6982450854132,1.912200984478885,C,exogenous,0.5,50,p97
978,1341.8472996296587,2.287938780987424,C,exogenous,0.5,50,p98
979,1790.4986034919543,1.9272300553578214,C,exogenous,0.5,50,p99
980,1794.580856061844,4.19029156710687,C,exogenous,0.5,5,p100
981,1802.5385715651282,3.9256393438143395,C,exogenous,0.5,5,p101
982,1980.557962306798,4.580894436410318,C,exogenous,0.5,5,p82
983,2087.9919676486534,5.066774011099353,C,exogenous,0.5,5,p83
984,1967.5795687358398,4.778211226077015,C,exogenous,0.5,5,p84
985,2220.1410192622743,4.8249758711171555,C,exogenous,0.5,5,p85
986,1602.453760354121,4.9095388203548636,C,exogenous,0.5,5,p86
987,2079.1675824998906,4.388479634383708,C,exogenous,0.5,5,p87
988,1394.612989819558,4.197630050304062,C,exogenous,0.5,5,p88
989,2593.057607305628,4.5474159251863755,C,exogenous,0.5,5,p89
990,3258.704880807424,5.684614845209422,C,exogenous,0.5,5,p90
991,1689.171951601512,4.241022814110284,C,exogenous,0.5,5,p91
992,1967.2906803226592,4.435785215290578,C,exogenous,0.5,5,p92
993,1647.4773658547736,4.452668919221558,C,exogenous,0.5,5,p93
994,3450.303707959614,5.505052428532934,C,exogenous,0.5,5,p94
995,4124.181112018654,5.176810769952784,C,exogenous,0.5,5,p95
996,3226.013463750173,5.40401344784946,C,exogenous,0.5,5,p96
997,1876.262408673244,5.478350566545736,C,exogenous,0.5,5,p97
998,1338.272444881035,4.281286227841568,C,exogenous,0.5,5,p98
999,2121.6298251781195,4.864292809629691,C,exogenous,0.5,5,p99
1000,1826.1582253212757,1.3340771734655799,C,exogenous,0.75,100,p100
1001,2062.155395613559,2.3353182833596455,C,exogenous,0.75,100,p101
1002,2171.1262650695194,2.8444131687414567,C,exogenous,0.75,100,p82
1003,1742.8257164489548,0.5289914297728389,C,exogenous,0.75,100,p83
1004,1669.4361544113715,1.0019588657362433,C,exogenous,0.75,100,p84
1005,2140.305935146698,2.7759344957923577,C,exogenous,0.75,100,p85
1006,1476.0556959676749,0.6520276497376509,C,exogenous,0.75,100,p86
1007,2425.2024528114516,1.3710696308988535,C,exogenous,0.75,100,p87
1008,1344.116154359089,0.0,C,exogenous,0.75,100,p88
1009,2258.0507549526524,0.429888266377002,C,exogenous,0.75,100,p89
1010,2496.3422277040227,0.0,C,exogenous,0.75,100,p90
1011,1776.441293028585,1.5023557598424062,C,exogenous,0.75,100,p91
1012,2121.18571296249,0.49866769274449374,C,exogenous,0.75,100,p92
1013,1740.0449456464698,0.4564354645876386,C,exogenous,0.75,100,p93
1014,2833.6867600275873,0.0,C,exogenous,0.75,100,p94
1015,3120.517372121333,0.49957965524306097,C,exogenous,0.75,100,p95
1016,3218.338175180597,0.0,C,exogenous,0.75,100,p96
1017,1360.4586317203705,1.0765842342545116,C,exogenous,0.75,100,p97
1018,1190.9834329331527,0.5911935418469679,C,exogenous,0.75,100,p98
1019,1932.5007462546603,0.4389157764577749,C,exogenous,0.75,100,p99
1020,2331.1021428343024,6.944437348269013,C,exogenous,0.75,10,p100
1021,2499.224666996935,6.344432262093378,C,exogenous,0.75,10,p101
1022,3274.274624282328,7.625692786638503,C,exogenous,0.75,10,p82
1023,3164.55872610567,7.898298756650049,C,exogenous,0.75,10,p83
1024,2827.224948252388,7.274894475925705,C,exogenous,0.75,10,p84
1025,3638.0770819249133,7.999540427976067,C,exogenous,0.75,10,p85
1026,2429.028711780294,7.009352495699129,C,exogenous,0.75,10,p86
1027,3163.8352770951747,7.921317371975637,C,exogenous,0.75,10,p87
1028,2543.354826393579,7.391777550098489,C,exogenous,0.75,10,p88
1029,4233.8807595411845,7.920809029781899,C,exogenous,0.75,10,p89
1030,5696.914478937571,8.307428925373967,C,exogenous,0.75,10,p90
1031,2568.3618281095137,7.347783064733646,C,exogenous,0.75,10,p91
1032,3012.3532518732077,8.257345427036498,C,exogenous,0.75,10,p92
1033,2538.1199000828715,6.693233131148143,C,exogenous,0.75,10,p93
1034,5399.994897266066,8.530058895570697,C,exogenous,0.75,10,p94
1035,5819.856243803203,7.6995398021742885,C,exogenous,0.75,10,p95
1036,4685.296884354755,7.209451468467659,C,exogenous,0.75,10,p96
1037,3115.205942937767,8.16000700279812,C,exogenous,0.75,10,p97
1038,2179.1934630062697,8.009443830640832,C,exogenous,0.75,10,p98
1039,3229.4228131396226,7.6429376419227255,C,exogenous,0.75,10,p99
1040,2909.76349162064,7.966509028830795,C,exogenous,0.75,15,p100
1041,3635.038666378264,8.840791471216534,C,exogenous,0.75,15,p101
1042,4037.4104520176757,8.703709084104794,C,exogenous,0.75,15,p82
1043,3434.3960906519433,7.829252766359748,C,exogenous,0.75,15,p83
1044,3271.4670837473627,8.029340453813704,C,exogenous,0.75,15,p84
1045,3507.0558832804863,7.124694695901287,C,exogenous,0.75,15,p85
1046,3201.5494812646834,8.793519226803163,C,exogenous,0.75,15,p86
1047,3539.252589148568,7.058856209074679,C,exogenous,0.75,15,p87
1048,2516.170311331893,7.708611358450382,C,exogenous,0.75,15,p88
1049,4637.860788279772,8.22375717496748,C,exogenous,0.75,15,p89
1050,5243.490749089879,9.273765744962343,C,exogenous,0.75,15,p90
1051,3066.8171180197687,8.075583943121941,C,exogenous,0.75,15,p91
1052,3577.934437108471,8.513257908937655,C,exogenous,0.75,15,p92
1053,3488.8717049655843,8.896211386360621,C,exogenous,0.75,15,p93
1054,6114.956321923853,9.006809593169999,C,exogenous,0.75,15,p94
1055,5812.5899893423775,7.851278687628679,C,exogenous,0.75,15,p95
1056,6498.091895759684,9.255417067752227,C,exogenous,0.75,15,p96
1057,2686.238060365092,6.75812095774793,C,exogenous,0.75,15,p97
1058,2127.2946761671747,7.685174348178758,C,exogenous,0.75,15,p98
1059,3384.1553627065573,7.888575400459798,C,exogenous,0.75,15,p99
1060,867.6225819930748,1.724433085911748,C,exogenous,0.75,1,p100
1061,959.6084494801244,1.7947753306180014,C,exogenous,0.75,1,p101
1062,1084.4144196572186,2.2228599691786775,C,exogenous,0.75,1,p82
1063,896.6934534993181,2.0049658239436585,C,exogenous,0.75,1,p83
1064,1008.96058667628,2.4713342544461447,C,exogenous,0.75,1,p84
1065,1193.9143225851415,2.57871865777684,C,exogenous,0.75,1,p85
1066,830.7538399900454,2.5508690231192284,C,exogenous,0.75,1,p86
1067,1160.5200838521055,2.3183442125696483,C,exogenous,0.75,1,p87
1068,653.5637355531836,1.8240342212623466,C,exogenous,0.75,1,p88
1069,1309.0321667995715,2.328486362316902,C,exogenous,0.75,1,p89
1070,1785.08130794939,2.813333598842368,C,exogenous,0.75,1,p90
1071,963.172477574408,1.9553668156521173,C,exogenous,0.75,1,p91
1072,981.800681504661,2.074505104493944,C,exogenous,0.75,1,p92
1073,809.9761574612861,2.0963988063300527,C,exogenous,0.75,1,p93
1074,1607.871745259638,2.4747322521614237,C,exogenous,0.75,1,p94
1075,1805.5576713901003,2.57295511799481,C,exogenous,0.75,1,p95
1076,1418.640170293878,2.3812996945563394,C,exogenous,0.75,1,p96
1077,1071.5787508684075,2.7734106660732873,C,exogenous,0.75,1,p97
1078,803.1468887034787,2.311083391523774,C,exogenous,0.75,1,p98
1079,1017.6258221511725,2.3493249522133883,C,exogenous,0.75,1,p99
1080,1750.3633854372204,0.0,C,exogenous,0.75,200,p100
1081,1547.3485209476416,0.0,C,exogenous,0.75,200,p101
1082,1733.6982075791868,0.0,C,exogenous,0.75,200,p82
1083,2182.3800608482507,0.0,C,exogenous,0.75,200,p83
1084,1390.5590171953713,0.0,C,exogenous,0.75,200,p84
1085,1607.20278265285,0.0,C,exogenous,0.75,200,p85
1086,1428.89541628622,0.0,C,exogenous,0.75,200,p86
1087,1631.6636396262697,0.20066416332414166,C,exogenous,0.75,200,p87
1088,2450.9821779356284,0.0,C,exogenous,0.75,200,p88
1089,3817.6598399579275,0.0,C,exogenous,0.75,200,p89
1090,2181.5224827760676,0.0,C,exogenous,0.75,200,p90
1091,2339.449710503486,0.0,C,exogenous,0.75,200,p91
1092,1387.0670471639419,0.0,C,exogenous,0.75,200,p92
1093,1325.2475202335106,0.0,C,exogenous,0.75,200,p93
1094,2292.949114276097,0.0,C,exogenous,0.75,200,p94
1095,4103.621459208642,0.0,C,exogenous,0.75,200,p95
1096,2593.4062962749213,0.0,C,exogenous,0.75,200,p96
1097,2133.7739981515892,0.0,C,exogenous,0.75,200,p97
1098,2144.8151629143476,0.0,C,exogenous,0.75,200,p98
1099,1470.7704270334514,0.0,C,exogenous,0.75,200,p99
1100,3370.5033186755686,9.349365981589507,C,exogenous,0.75,20,p100
1101,3696.2490289871444,8.198683880169227,C,exogenous,0.75,20,p101
1102,4230.004761324224,7.751384623758145,C,exogenous,0.75,20,p82
1103,3508.0174235231257,7.608026868323459,C,exogenous,0.75,20,p83
1104,3184.9936610786,7.82697608414953,C,exogenous,0.75,20,p84
1105,3728.237490021988,7.612075766766358,C,exogenous,0.75,20,p85
1106,3243.180894936535,8.208760777449942,C,exogenous,0.75,20,p86
1107,4021.937436070586,8.205855496276445,C,exogenous,0.75,20,p87
1108,2719.965148742542,7.608763191933652,C,exogenous,0.75,20,p88
1109,4270.8231545509325,7.302794829716221,C,exogenous,0.75,20,p89
1110,5420.9707163683315,7.147069486222752,C,exogenous,0.75,20,p90
1111,3454.5474077283216,8.076507412786516,C,exogenous,0.75,20,p91
1112,3677.4714999085254,7.596323561609331,C,exogenous,0.75,20,p92
1113,3676.6685898049727,9.188772682865046,C,exogenous,0.75,20,p93
1114,5518.655007913761,8.29933259778324,C,exogenous,0.75,20,p94
1115,5923.154323430276,7.438256587697532,C,exogenous,0.75,20,p95
1116,5733.112819611211,7.328998273043491,C,exogenous,0.75,20,p96
1117,2792.7119497992885,6.761047604172178,C,exogenous,0.75,20,p97
1118,2217.515272424927,6.323027144406988,C,exogenous,0.75,20,p98
1119,3469.26514839725,7.185341443011672,C,exogenous,0.75,20,p99
1120,2870.7877864074285,6.8290654158370385,C,exogenous,0.75,30,p100
1121,4066.417560755672,9.225451944779408,C,exogenous,0.75,30,p101
1122,4584.933876635057,7.441645062248868,C,exogenous,0.75,30,p82
1123,3607.3976444182554,7.609660490002773,C,exogenous,0.75,30,p83
1124,2994.7573314468723,6.642485908725663,C,exogenous,0.75,30,p84
1125,3635.3947041826505,6.530852227108262,C,exogenous,0.75,30,p85
1126,2687.0368190116346,7.258550449080642,C,exogenous,0.75,30,p86
1127,3112.657544695663,4.889249625940761,C,exogenous,0.75,30,p87
1128,2725.343921936147,7.529940238806683,C,exogenous,0.75,30,p88
1129,3775.1520852682174,4.5698362510427595,C,exogenous,0.75,30,p89
1130,4795.810298980543,4.382922997909299,C,exogenous,0.75,30,p90
1131,2479.5432598806497,5.882509801830122,C,exogenous,0.75,30,p91
1132,3273.274805636691,7.222741667738059,C,exogenous,0.75,30,p92
1133,3283.574328585396,7.231564022207293,C,exogenous,0.75,30,p93
1134,5326.257803828295,6.682138908475105,C,exogenous,0.75,30,p94
1135,4933.595164928335,6.13772259518644,C,exogenous,0.75,30,p95
1136,5340.080542434199,5.27079049982042,C,exogenous,0.75,30,p96
1137,2341.687940630022,5.274794724323732,C,exogenous,0.75,30,p97
1138,2256.0130834110705,6.728586742535216,C,exogenous,0.75,30,p98
1139,2589.199163211124,4.902980286139697,C,exogenous,0.75,30,p99
1140,2781.3156281606934,6.378601306073983,C,exogenous,0.75,40,p100
1141,3961.3623680236624,8.531109654246219,C,exogenous,0.75,40,p101
1142,3633.8726655961955,4.820474539909526,C,exogenous,0.75,40,p82
1143,2911.912872337866,5.9599444943178925,C,exogenous,0.75,40,p83
1144,2343.7052910718444,4.06460433540109,C,exogenous,0.75,40,p84
1145,3000.213419652354,5.163537047987393,C,exogenous,0.75,40,p85
1146,2225.8836259892996,4.597031986100652,C,exogenous,0.75,40,p86
1147,3287.9685570228703,4.401298509693312,C,exogenous,0.75,40,p87
1148,2313.246449385923,5.396952921819509,C,exogenous,0.75,40,p88
1149,2843.031138114383,3.356126552168976,C,exogenous,0.75,40,p89
1150,3955.134425265889,3.311934112120167,C,exogenous,0.75,40,p90
1151,3632.9214984608525,5.094066136586909,C,exogenous,0.75,40,p91
1152,2954.472069117577,5.428675548168533,C,exogenous,0.75,40,p92
1153,2768.28847792261,5.4744376685751845,C,exogenous,0.75,40,p93
1154,4823.53904830842,6.1109260645950165,C,exogenous,0.75,40,p94
1155,4270.785621298534,4.846198949455452,C,exogenous,0.75,40,p95
1156,5620.550521239426,4.4443335653769465,C,exogenous,0.75,40,p96
1157,1898.3425652807118,4.086863220171685,C,exogenous,0.75,40,p97
1158,2083.352118373858,6.460822462408039,C,exogenous,0.75,40,p98
1159,2105.203766427887,4.34557632696118,C,exogenous,0.75,40,p99
1160,2699.7134334055527,5.416413482555188,C,exogenous,0.75,50,p100
1161,3186.0752177159175,5.6563528647965775,C,exogenous,0.75,50,p101
1162,2830.0968511612814,4.102665322092216,C,exogenous,0.75,50,p82
1163,2038.0517298715886,3.337997437200378,C,exogenous,0.75,50,p83
1164,2393.338748387168,3.5526354284382906,C,exogenous,0.75,50,p84
1165,2911.238690191366,4.76647224927212,C,exogenous,0.75,50,p85
1166,2399.510933564966,2.314489737522735,C,exogenous,0.75,50,p86
1167,2703.525399300411,3.0192658688089433,C,exogenous,0.75,50,p87
1168,1879.6475465943088,2.428688825635082,C,exogenous,0.75,50,p88
1169,2706.0912244201227,2.4448539679027372,C,exogenous,0.75,50,p89
1170,3218.00480904728,1.8857418723047894,C,exogenous,0.75,50,p90
1171,2289.6600693231585,3.670144136569199,C,exogenous,0.75,50,p91
1172,2823.0095070612633,4.70624473394641,C,exogenous,0.75,50,p92
1173,2549.079470109152,4.019899729786182,C,exogenous,0.75,50,p93
1174,3905.1462314925234,3.6641575321167696,C,exogenous,0.75,50,p94
